date_time,lat,long,depth,magnitude,location 1,location 2,date_time_formatted,date,time,date_f
03 March 2022 - 02:03 AM,13.62,124.74,21,3.7,Baras ,Catanduanes,2022-03-03T02:03:00,2022-03-03,02:03:00,2022-03-03
03 March 2022 - 01:03 AM,19.31,121.26,2,3.8,Dalupiri Island ,Calayan ,2022-03-03T01:03:00,2022-03-03,01:03:00,2022-03-03
06 August 2022 - 01:00 AM,11.94,120.73,16,3.7,San Jose ,Occidental Mindoro,2022-08-06T01:00:00,2022-08-06,01:00:00,2022-08-06
02 March 2022 - 08:33 AM,18.72,120.97,9,3.5,Santa Praxedes ,Cagayan,2022-03-02T08:33:00,2022-03-02,08:33:00,2022-03-02
02 March 2022 - 03:04 AM,5.84,125.96,147,3.7,Jose Abad Santos ,Davao Occidental,2022-03-02T03:04:00,2022-03-02,03:04:00,2022-03-02
01 March 2022 - 09:14 PM,19.31,119.94,21,3.6,Burgos ,Ilocos Norte,2022-03-01T09:14:00,2022-03-01,09:14:00,2022-03-01
01 March 2022 - 03:30 PM,3.78,125.68,33,3.6,Balut Island ,Municipality Of Sarangani ,2022-03-01T03:30:00,2022-03-01,03:30:00,2022-03-01
01 March 2022 - 02:38 PM,9.67,126.67,13,3.8,General Luna ,Surigao Del Norte,2022-03-01T02:38:00,2022-03-01,02:38:00,2022-03-01
03 July 2022 - 09:42 PM,13.75,119.65,29,4.7,Lubang ,Occidental Mindoro,2022-07-03T09:42:00,2022-07-03,09:42:00,2022-07-03
03 July 2022 - 09:13 PM,14.1,120.41,120,3.6,Nasugbu ,Batangas,2022-07-03T09:13:00,2022-07-03,09:13:00,2022-07-03
03 July 2022 - 07:16 PM,12.31,120.74,9,4.2,Rizal ,Occidental Mindoro,2022-07-03T07:16:00,2022-07-03,07:16:00,2022-07-03
01 March 2022 - 12:40 PM,12.64,125.89,10,3.8,San Policarpo ,Eastern Samar,2022-03-01T12:40:00,2022-03-01,12:40:00,2022-03-01
01 March 2022 - 07:21 AM,2.67,125.95,118,4.0,Balut Island ,Municipality Of Sarangani ,2022-03-01T07:21:00,2022-03-01,07:21:00,2022-03-01
01 March 2022 - 01:31 AM,15.18,121.99,6,3.6,Panukulan ,Quezon,2022-03-01T01:31:00,2022-03-01,01:31:00,2022-03-01
05 August 2022 - 06:13 AM,4.75,125.72,170,3.7,Balut Island ,Municipality Of Sarangani ,2022-08-05T06:13:00,2022-08-05,06:13:00,2022-08-05
03 July 2022 - 09:35 AM,4.53,124.1,77,3.7,Kiamba ,Sarangani,2022-07-03T09:35:00,2022-07-03,09:35:00,2022-07-03
03 July 2022 - 03:56 AM,13.06,124.28,10,4.5,Prieto Diaz ,Sorsogon,2022-07-03T03:56:00,2022-07-03,03:56:00,2022-07-03
03 July 2022 - 01:07 AM,13.95,124.34,8,3.6,Bagamanoc ,Catanduanes,2022-07-03T01:07:00,2022-07-03,01:07:00,2022-07-03
03 July 2022 - 12:55 AM,8.76,125.09,7,3.8,City Of Gingoog ,Misamis Oriental,2022-07-03T12:55:00,2022-07-03,12:55:00,2022-07-03
02 July 2022 - 10:56 PM,10.07,123.13,10,3.5,La Libertad ,Negros Oriental,2022-07-02T10:56:00,2022-07-02,10:56:00,2022-07-02
05 August 2022 - 01:58 AM,13.79,120.61,179,4.5,Calatagan ,Batangas,2022-08-05T01:58:00,2022-08-05,01:58:00,2022-08-05
04 August 2022 - 11:20 PM,8.52,126.72,8,3.5,Hinatuan ,Surigao Del Sur,2022-08-04T11:20:00,2022-08-04,11:20:00,2022-08-04
02 July 2022 - 08:35 PM,6.43,127.24,23,3.8,Tarragona ,Davao Oriental,2022-07-02T08:35:00,2022-07-02,08:35:00,2022-07-02
04 August 2022 - 06:48 PM,11.96,125.66,24,3.8,Taft ,Eastern Samar,2022-08-04T06:48:00,2022-08-04,06:48:00,2022-08-04
01 July 2022 - 10:48 PM,12.97,125.07,19,3.8,Laoang ,Northern Samar,2022-07-01T10:48:00,2022-07-01,10:48:00,2022-07-01
01 July 2022 - 05:58 PM,11.24,124.61,3,3.7,Kananga ,Leyte,2022-07-01T05:58:00,2022-07-01,05:58:00,2022-07-01
01 July 2022 - 04:31 AM,20.29,121.19,27,4.1,Sabtang ,Batanes,2022-07-01T04:31:00,2022-07-01,04:31:00,2022-07-01
01 July 2022 - 02:03 AM,4.31,127.34,161,4.1,Sarangani Island ,Municipality Of Sarangani ,2022-07-01T02:03:00,2022-07-01,02:03:00,2022-07-01
04 August 2022 - 09:00 AM,2.84,128.2,203,4.1,Balut Island ,Municipality Of Sarangani ,2022-08-04T09:00:00,2022-08-04,09:00:00,2022-08-04
04 August 2022 - 12:49 AM,12.45,125.39,40,3.7,Mapanas ,Northern Samar,2022-08-04T12:49:00,2022-08-04,12:49:00,2022-08-04
03 August 2022 - 11:41 PM,11.0,126.22,2,4.1,Guiuan ,Eastern Samar,2022-08-03T11:41:00,2022-08-03,11:41:00,2022-08-03
03 August 2022 - 04:47 PM,18.0,119.92,14,4.0,Sinait ,Ilocos Sur,2022-08-03T04:47:00,2022-08-03,04:47:00,2022-08-03
03 August 2022 - 12:37 PM,14.18,122.12,1,4.0,Alabat ,Quezon,2022-08-03T12:37:00,2022-08-03,12:37:00,2022-08-03
03 August 2022 - 08:08 AM,7.08,126.99,18,3.6,Manay ,Davao Oriental,2022-08-03T08:08:00,2022-08-03,08:08:00,2022-08-03
03 August 2022 - 03:31 AM,7.09,126.96,14,3.5,Manay ,Davao Oriental,2022-08-03T03:31:00,2022-08-03,03:31:00,2022-08-03
02 August 2022 - 11:36 PM,18.91,119.4,37,3.9,Burgos ,Ilocos Norte,2022-08-02T11:36:00,2022-08-02,11:36:00,2022-08-02
02 August 2022 - 08:10 PM,17.62,120.63,9,3.6,Tayum ,Abra,2022-08-02T08:10:00,2022-08-02,08:10:00,2022-08-02
02 August 2022 - 05:04 AM,17.49,120.56,19,3.6,Pilar ,Abra,2022-08-02T05:04:00,2022-08-02,05:04:00,2022-08-02
02 August 2022 - 04:32 AM,17.49,120.75,5,4.0,Bucay ,Abra,2022-08-02T04:32:00,2022-08-02,04:32:00,2022-08-02
02 August 2022 - 03:59 AM,14.23,122.11,2,3.7,Alabat ,Quezon,2022-08-02T03:59:00,2022-08-02,03:59:00,2022-08-02
01 August 2022 - 05:23 PM,17.51,120.61,9,3.8,San Quintin ,Abra,2022-08-01T05:23:00,2022-08-01,05:23:00,2022-08-01
01 August 2022 - 11:49 AM,18.09,119.9,1,3.8,Badoc ,Ilocos Norte,2022-08-01T11:49:00,2022-08-01,11:49:00,2022-08-01
01 August 2022 - 07:20 AM,20.12,121.73,33,3.5,Sabtang ,Batanes,2022-08-01T07:20:00,2022-08-01,07:20:00,2022-08-01
01 August 2022 - 06:48 AM,12.16,125.11,32,3.6,Maslog ,Eastern Samar,2022-08-01T06:48:00,2022-08-01,06:48:00,2022-08-01
01 August 2022 - 05:37 AM,7.06,126.96,14,3.6,Manay ,Davao Oriental,2022-08-01T05:37:00,2022-08-01,05:37:00,2022-08-01
