date_time,lat,long,depth,magnitude,location 1,location 2,date_time_formatted,date,time,date_f
18 June 2021 - 10:38 AM,8.09,126.79,41,2.0,Lingig ,Surigao Del Sur,2021-06-18T10:38:00,2021-06-18,10:38:00,2021-06-18
18 June 2021 - 08:07 AM,7.61,126.04,1,2.0,Compostela ,Davao De Oro,2021-06-18T08:07:00,2021-06-18,08:07:00,2021-06-18
18 June 2021 - 06:54 AM,9.97,125.95,19,2.0,Burgos ,Surigao Del Norte,2021-06-18T06:54:00,2021-06-18,06:54:00,2021-06-18
15 October 2021 - 07:11 AM,9.39,126.27,28,1.9,Cortes ,Surigao Del Sur,2021-10-15T07:11:00,2021-10-15,07:11:00,2021-10-15
15 October 2021 - 06:25 AM,18.22,121.05,33,1.9,Calanasan ,Apayao,2021-10-15T06:25:00,2021-10-15,06:25:00,2021-10-15
15 October 2021 - 04:43 AM,9.19,123.2,7,2.0,Zamboanguita ,Negros Oriental,2021-10-15T04:43:00,2021-10-15,04:43:00,2021-10-15
17 August 2021 - 12:39 AM,15.5,119.93,34,1.5,Palauig ,Zambales,2021-08-17T12:39:00,2021-08-17,12:39:00,2021-08-17
17 August 2021 - 12:13 AM,9.82,126.12,24,2.0,General Luna ,Surigao Del Norte,2021-08-17T12:13:00,2021-08-17,12:13:00,2021-08-17
17 August 2021 - 12:13 AM,13.62,120.58,85,1.7,Calatagan ,Batangas,2021-08-17T12:13:00,2021-08-17,12:13:00,2021-08-17
16 August 2021 - 10:02 PM,13.13,119.91,24,2.0,Paluan ,Occidental Mindoro,2021-08-16T10:02:00,2021-08-16,10:02:00,2021-08-16
16 August 2021 - 09:27 PM,13.67,120.65,102,2.0,Calatagan ,Batangas,2021-08-16T09:27:00,2021-08-16,09:27:00,2021-08-16
16 August 2021 - 09:09 PM,10.4,125.25,25,2.0,San Juan ,Southern Leyte,2021-08-16T09:09:00,2021-08-16,09:09:00,2021-08-16
16 July 2021 - 10:57 PM,9.96,126.11,30,1.9,Burgos ,Surigao Del Norte,2021-07-16T10:57:00,2021-07-16,10:57:00,2021-07-16
16 July 2021 - 07:05 PM,16.19,121.9,35,1.9,Dinalungan ,Aurora,2021-07-16T07:05:00,2021-07-16,07:05:00,2021-07-16
16 July 2021 - 12:03 PM,16.05,122.17,33,2.0,Dinalungan ,Aurora,2021-07-16T12:03:00,2021-07-16,12:03:00,2021-07-16
12 March 2021 - 06:11 PM,6.32,125.08,1,2.0,Polomolok ,South Cotabato,2021-03-12T06:11:00,2021-03-12,06:11:00,2021-03-12
12 March 2021 - 01:18 PM,10.22,125.24,25,2.0,Anahawan ,Southern Leyte,2021-03-12T01:18:00,2021-03-12,01:18:00,2021-03-12
12 March 2021 - 05:13 AM,16.35,122.34,16,2.0,Dinalungan ,Aurora,2021-03-12T05:13:00,2021-03-12,05:13:00,2021-03-12
12 March 2021 - 03:03 AM,15.16,120.29,93,2.0,Cabangan ,Zambales,2021-03-12T03:03:00,2021-03-12,03:03:00,2021-03-12
09 January 2021 - 01:57 PM,8.75,126.57,35,1.9,Marihatag ,Surigao Del Sur,2021-01-09T01:57:00,2021-01-09,01:57:00,2021-01-09
09 January 2021 - 12:58 PM,13.42,120.7,90,1.9,Abra De Ilog ,Occidental Mindoro,2021-01-09T12:58:00,2021-01-09,12:58:00,2021-01-09
09 January 2021 - 11:58 AM,8.97,126.3,29,2.0,Bayabas ,Surigao Del Sur,2021-01-09T11:58:00,2021-01-09,11:58:00,2021-01-09
10 February 2021 - 09:58 PM,6.67,125.14,8,2.0,Magsaysay ,Davao Del Sur,2021-02-10T09:58:00,2021-02-10,09:58:00,2021-02-10
10 February 2021 - 07:36 PM,13.94,120.51,109,1.5,Calatagan ,Batangas,2021-02-10T07:36:00,2021-02-10,07:36:00,2021-02-10
10 February 2021 - 02:49 PM,7.78,126.43,30,1.9,Cateel ,Davao Oriental,2021-02-10T02:49:00,2021-02-10,02:49:00,2021-02-10
10 February 2021 - 02:03 PM,8.01,125.92,32,1.8,Veruela ,Agusan Del Sur,2021-02-10T02:03:00,2021-02-10,02:03:00,2021-02-10
12 May 2021 - 09:09 AM,13.52,120.65,108,0.0,Abra De Ilog ,Occidental Mindoro,2021-05-12T09:09:00,2021-05-12,09:09:00,2021-05-12
12 May 2021 - 04:57 AM,10.34,126.02,25,1.6,Santa Monica ,Surigao Del Norte,2021-05-12T04:57:00,2021-05-12,04:57:00,2021-05-12
12 May 2021 - 04:39 AM,7.9,125.62,50,1.9,Laak ,Davao De Oro,2021-05-12T04:39:00,2021-05-12,04:39:00,2021-05-12
12 May 2021 - 03:30 AM,13.1,120.54,30,1.8,Mamburao ,Occidental Mindoro,2021-05-12T03:30:00,2021-05-12,03:30:00,2021-05-12
12 May 2021 - 02:17 AM,10.87,122.57,60,1.8,New Lucena ,Iloilo,2021-05-12T02:17:00,2021-05-12,02:17:00,2021-05-12
15 September 2021 - 01:28 AM,13.64,120.6,63,1.8,Calatagan ,Batangas,2021-09-15T01:28:00,2021-09-15,01:28:00,2021-09-15
14 September 2021 - 06:40 PM,13.77,120.67,102,1.7,Calatagan ,Batangas,2021-09-14T06:40:00,2021-09-14,06:40:00,2021-09-14
09 April 2021 - 04:04 AM,6.74,124.92,11,2.0,Columbio ,Sultan Kudarat,2021-04-09T04:04:00,2021-04-09,04:04:00,2021-04-09
08 April 2021 - 05:25 PM,16.16,121.19,32,1.7,Dupax Del Sur ,Nueva Vizcaya,2021-04-08T05:25:00,2021-04-08,05:25:00,2021-04-08
15 November 2021 - 07:07 AM,7.65,126.58,28,1.8,Baganga ,Davao Oriental,2021-11-15T07:07:00,2021-11-15,07:07:00,2021-11-15
15 November 2021 - 05:31 AM,9.11,126.26,25,1.5,City Of Tandag ,Surigao Del Sur,2021-11-15T05:31:00,2021-11-15,05:31:00,2021-11-15
15 November 2021 - 03:50 AM,15.22,119.73,40,1.7,Iba ,Zambales,2021-11-15T03:50:00,2021-11-15,03:50:00,2021-11-15
15 November 2021 - 03:29 AM,12.02,124.69,34,1.5,Santa Margarita ,Samar,2021-11-15T03:29:00,2021-11-15,03:29:00,2021-11-15
15 November 2021 - 01:22 AM,13.86,120.52,72,1.6,Calatagan ,Batangas,2021-11-15T01:22:00,2021-11-15,01:22:00,2021-11-15
10 December 2021 - 03:23 AM,13.72,120.63,79,1.8,Calatagan ,Batangas,2021-12-10T03:23:00,2021-12-10,03:23:00,2021-12-10
10 December 2021 - 02:29 AM,9.97,122.44,15,2.0,City Of Sipalay ,Negros Occidental,2021-12-10T02:29:00,2021-12-10,02:29:00,2021-12-10
09 December 2021 - 10:09 PM,9.73,125.99,21,1.7,Socorro ,Surigao Del Norte,2021-12-09T10:09:00,2021-12-09,10:09:00,2021-12-09
09 December 2021 - 09:51 PM,9.89,122.41,7,2.0,City Of Sipalay ,Negros Occidental,2021-12-09T09:51:00,2021-12-09,09:51:00,2021-12-09
18 June 2021 - 04:05 AM,9.98,126.1,20,2.0,Burgos ,Surigao Del Norte,2021-06-18T04:05:00,2021-06-18,04:05:00,2021-06-18
15 October 2021 - 02:33 AM,13.68,123.27,33,1.6,Canaman ,Camarines Sur,2021-10-15T02:33:00,2021-10-15,02:33:00,2021-10-15
15 October 2021 - 01:34 AM,9.9,124.02,9,2.0,San Isidro ,Bohol,2021-10-15T01:34:00,2021-10-15,01:34:00,2021-10-15
15 October 2021 - 01:02 AM,9.58,125.03,28,1.9,Limasawa ,Southern Leyte,2021-10-15T01:02:00,2021-10-15,01:02:00,2021-10-15
14 October 2021 - 11:57 PM,11.25,124.58,13,2.0,Capoocan ,Leyte,2021-10-14T11:57:00,2021-10-14,11:57:00,2021-10-14
14 October 2021 - 11:15 PM,10.36,125.11,10,2.0,San Juan ,Southern Leyte,2021-10-14T11:15:00,2021-10-14,11:15:00,2021-10-14
14 October 2021 - 10:51 PM,16.5,121.66,32,2.0,Cabarroguis ,Quirino,2021-10-14T10:51:00,2021-10-14,10:51:00,2021-10-14
14 October 2021 - 10:42 PM,13.61,120.5,31,2.0,Paluan ,Occidental Mindoro,2021-10-14T10:42:00,2021-10-14,10:42:00,2021-10-14
16 August 2021 - 06:45 PM,12.88,119.98,34,1.9,Mamburao ,Occidental Mindoro,2021-08-16T06:45:00,2021-08-16,06:45:00,2021-08-16
16 August 2021 - 05:08 PM,16.57,121.93,25,1.9,Jones ,Isabela,2021-08-16T05:08:00,2021-08-16,05:08:00,2021-08-16
16 August 2021 - 12:47 PM,14.45,121.37,34,1.8,Famy ,Laguna,2021-08-16T12:47:00,2021-08-16,12:47:00,2021-08-16
16 August 2021 - 12:37 PM,16.33,120.94,28,1.8,Aritao ,Nueva Vizcaya,2021-08-16T12:37:00,2021-08-16,12:37:00,2021-08-16
16 August 2021 - 11:27 AM,6.32,124.2,22,2.0,Palimbang ,Sultan Kudarat,2021-08-16T11:27:00,2021-08-16,11:27:00,2021-08-16
16 July 2021 - 03:29 AM,14.62,121.8,26,1.9,Polillo ,Quezon,2021-07-16T03:29:00,2021-07-16,03:29:00,2021-07-16
16 July 2021 - 03:25 AM,9.31,126.73,1,1.8,Cortes ,Surigao Del Sur,2021-07-16T03:25:00,2021-07-16,03:25:00,2021-07-16
15 July 2021 - 11:55 PM,13.74,120.72,18,1.9,Calatagan ,Batangas,2021-07-15T11:55:00,2021-07-15,11:55:00,2021-07-15
15 July 2021 - 11:25 PM,5.63,126.15,91,1.9,Jose Abad Santos ,Davao Occidental,2021-07-15T11:25:00,2021-07-15,11:25:00,2021-07-15
15 July 2021 - 11:01 PM,17.36,121.17,27,2.0,Balbalan ,Kalinga,2021-07-15T11:01:00,2021-07-15,11:01:00,2021-07-15
11 March 2021 - 03:26 PM,9.9,125.96,32,2.0,Del Carmen ,Surigao Del Norte,2021-03-11T03:26:00,2021-03-11,03:26:00,2021-03-11
11 March 2021 - 03:24 PM,15.78,119.25,13,0.0,Santa Cruz ,Zambales,2021-03-11T03:24:00,2021-03-11,03:24:00,2021-03-11
11 March 2021 - 12:45 PM,10.08,124.24,42,1.8,San Miguel ,Bohol,2021-03-11T12:45:00,2021-03-11,12:45:00,2021-03-11
11 March 2021 - 07:57 AM,7.35,126.52,109,2.0,Caraga ,Davao Oriental,2021-03-11T07:57:00,2021-03-11,07:57:00,2021-03-11
11 March 2021 - 05:05 AM,9.97,125.99,29,2.0,Santa Monica ,Surigao Del Norte,2021-03-11T05:05:00,2021-03-11,05:05:00,2021-03-11
11 March 2021 - 01:03 AM,9.8,124.53,10,1.9,Anda ,Bohol,2021-03-11T01:03:00,2021-03-11,01:03:00,2021-03-11
09 January 2021 - 01:38 AM,10.44,123.07,9,1.9,City Of La Carlota ,Negros Occidental,2021-01-09T01:38:00,2021-01-09,01:38:00,2021-01-09
10 February 2021 - 06:30 AM,13.64,120.48,31,2.0,Paluan ,Occidental Mindoro,2021-02-10T06:30:00,2021-02-10,06:30:00,2021-02-10
10 February 2021 - 05:22 AM,19.29,121.18,63,1.9,Dalupiri Island ,Calayan ,2021-02-10T05:22:00,2021-02-10,05:22:00,2021-02-10
10 February 2021 - 04:10 AM,13.7,120.53,62,1.9,Calatagan ,Batangas,2021-02-10T04:10:00,2021-02-10,04:10:00,2021-02-10
10 February 2021 - 02:12 AM,5.44,125.3,31,2.0,Sarangani ,Davao Occidental,2021-02-10T02:12:00,2021-02-10,02:12:00,2021-02-10
09 February 2021 - 11:14 PM,6.81,125.04,9,1.9,Magsaysay ,Davao Del Sur,2021-02-09T11:14:00,2021-02-09,11:14:00,2021-02-09
11 May 2021 - 11:48 PM,10.92,124.76,1,2.0,Albuera ,Leyte,2021-05-11T11:48:00,2021-05-11,11:48:00,2021-05-11
11 May 2021 - 06:54 PM,13.9,120.1,54,1.8,Lubang ,Occidental Mindoro,2021-05-11T06:54:00,2021-05-11,06:54:00,2021-05-11
11 May 2021 - 05:50 PM,10.88,125.38,48,2.0,Balangiga ,Eastern Samar,2021-05-11T05:50:00,2021-05-11,05:50:00,2021-05-11
13 September 2021 - 05:01 PM,13.73,120.6,93,1.9,Calatagan ,Batangas,2021-09-13T05:01:00,2021-09-13,05:01:00,2021-09-13
08 April 2021 - 04:06 AM,8.99,126.27,30,2.0,Bayabas ,Surigao Del Sur,2021-04-08T04:06:00,2021-04-08,04:06:00,2021-04-08
08 April 2021 - 12:32 AM,9.97,124.3,33,1.7,Danao ,Bohol,2021-04-08T12:32:00,2021-04-08,12:32:00,2021-04-08
07 April 2021 - 08:05 PM,15.43,121.9,1,2.0,Baler ,Aurora,2021-04-07T08:05:00,2021-04-07,08:05:00,2021-04-07
15 November 2021 - 01:19 AM,13.8,120.42,81,1.8,Looc ,Occidental Mindoro,2021-11-15T01:19:00,2021-11-15,01:19:00,2021-11-15
15 November 2021 - 12:38 AM,10.05,125.72,85,1.8,Cagdianao ,Dinagat Islands,2021-11-15T12:38:00,2021-11-15,12:38:00,2021-11-15
14 November 2021 - 11:52 PM,9.04,126.49,29,2.0,Bayabas ,Surigao Del Sur,2021-11-14T11:52:00,2021-11-14,11:52:00,2021-11-14
14 November 2021 - 05:39 PM,16.19,121.92,31,1.7,Dinalungan ,Aurora,2021-11-14T05:39:00,2021-11-14,05:39:00,2021-11-14
14 November 2021 - 12:29 PM,15.65,121.07,31,2.0,Rizal ,Nueva Ecija,2021-11-14T12:29:00,2021-11-14,12:29:00,2021-11-14
09 December 2021 - 08:08 PM,9.91,126.15,21,2.0,Pilar ,Surigao Del Norte,2021-12-09T08:08:00,2021-12-09,08:08:00,2021-12-09
09 December 2021 - 09:15 AM,9.98,126.15,20,1.9,Burgos ,Surigao Del Norte,2021-12-09T09:15:00,2021-12-09,09:15:00,2021-12-09
18 June 2021 - 02:21 AM,14.09,120.34,27,1.6,Calatagan ,Batangas,2021-06-18T02:21:00,2021-06-18,02:21:00,2021-06-18
18 June 2021 - 02:01 AM,7.71,124.84,10,2.0,Kadingilan ,Bukidnon,2021-06-18T02:01:00,2021-06-18,02:01:00,2021-06-18
18 June 2021 - 01:29 AM,7.69,124.8,20,1.6,Kadingilan ,Bukidnon,2021-06-18T01:29:00,2021-06-18,01:29:00,2021-06-18
18 June 2021 - 01:14 AM,10.42,125.2,19,2.0,Hinundayan ,Southern Leyte,2021-06-18T01:14:00,2021-06-18,01:14:00,2021-06-18
18 June 2021 - 01:10 AM,9.83,126.17,20,2.0,General Luna ,Surigao Del Norte,2021-06-18T01:10:00,2021-06-18,01:10:00,2021-06-18
14 October 2021 - 07:46 PM,13.75,120.65,101,1.7,Calatagan ,Batangas,2021-10-14T07:46:00,2021-10-14,07:46:00,2021-10-14
14 October 2021 - 04:50 PM,9.29,126.37,33,2.0,Cortes ,Surigao Del Sur,2021-10-14T04:50:00,2021-10-14,04:50:00,2021-10-14
14 October 2021 - 06:43 AM,15.13,119.89,28,2.0,San Felipe ,Zambales,2021-10-14T06:43:00,2021-10-14,06:43:00,2021-10-14
14 October 2021 - 06:23 AM,12.9,121.13,23,2.0,Bansud ,Oriental Mindoro,2021-10-14T06:23:00,2021-10-14,06:23:00,2021-10-14
15 July 2021 - 06:34 PM,15.6,120.04,21,1.7,Palauig ,Zambales,2021-07-15T06:34:00,2021-07-15,06:34:00,2021-07-15
15 July 2021 - 05:03 PM,9.91,123.94,32,1.6,Tubigon ,Bohol,2021-07-15T05:03:00,2021-07-15,05:03:00,2021-07-15
15 July 2021 - 04:49 PM,9.5,125.57,29,1.8,Mainit ,Surigao Del Norte,2021-07-15T04:49:00,2021-07-15,04:49:00,2021-07-15
10 March 2021 - 10:47 PM,9.78,124.84,12,2.0,Anda ,Bohol,2021-03-10T10:47:00,2021-03-10,10:47:00,2021-03-10
10 March 2021 - 10:03 PM,10.4,125.26,27,1.9,Hinundayan ,Southern Leyte,2021-03-10T10:03:00,2021-03-10,10:03:00,2021-03-10
10 March 2021 - 09:44 PM,14.11,120.13,41,2.0,Lubang ,Occidental Mindoro,2021-03-10T09:44:00,2021-03-10,09:44:00,2021-03-10
10 March 2021 - 08:59 PM,9.85,124.32,21,2.0,Pilar ,Bohol,2021-03-10T08:59:00,2021-03-10,08:59:00,2021-03-10
08 January 2021 - 04:03 AM,6.8,125.0,19,1.9,Columbio ,Sultan Kudarat,2021-01-08T04:03:00,2021-01-08,04:03:00,2021-01-08
08 January 2021 - 01:07 AM,13.78,120.57,97,2.0,Calatagan ,Batangas,2021-01-08T01:07:00,2021-01-08,01:07:00,2021-01-08
09 February 2021 - 08:36 AM,6.71,125.11,11,1.7,Magsaysay ,Davao Del Sur,2021-02-09T08:36:00,2021-02-09,08:36:00,2021-02-09
09 February 2021 - 08:28 AM,9.8,125.71,30,2.0,Cagdianao ,Dinagat Islands,2021-02-09T08:28:00,2021-02-09,08:28:00,2021-02-09
09 February 2021 - 07:24 AM,11.9,120.71,23,0.0,San Jose ,Occidental Mindoro,2021-02-09T07:24:00,2021-02-09,07:24:00,2021-02-09
11 May 2021 - 03:31 PM,9.99,125.75,83,1.7,Dinagat ,Dinagat Islands,2021-05-11T03:31:00,2021-05-11,03:31:00,2021-05-11
11 May 2021 - 01:37 PM,10.15,125.72,32,1.7,Libjo ,Dinagat Islands,2021-05-11T01:37:00,2021-05-11,01:37:00,2021-05-11
11 May 2021 - 06:25 AM,14.74,121.34,36,1.4,Rodriguez ,Rizal,2021-05-11T06:25:00,2021-05-11,06:25:00,2021-05-11
11 May 2021 - 05:25 AM,8.88,126.48,32,2.0,Bayabas ,Surigao Del Sur,2021-05-11T05:25:00,2021-05-11,05:25:00,2021-05-11
11 May 2021 - 04:02 AM,16.51,121.01,30,1.4,Ambaguio ,Nueva Vizcaya,2021-05-11T04:02:00,2021-05-11,04:02:00,2021-05-11
13 September 2021 - 08:06 AM,13.66,120.58,103,2.0,Calatagan ,Batangas,2021-09-13T08:06:00,2021-09-13,08:06:00,2021-09-13
13 September 2021 - 08:03 AM,16.43,120.59,23,1.8,City Of Baguio ,Benguet,2021-09-13T08:03:00,2021-09-13,08:03:00,2021-09-13
13 September 2021 - 06:17 AM,12.86,121.15,30,2.0,Bansud ,Oriental Mindoro,2021-09-13T06:17:00,2021-09-13,06:17:00,2021-09-13
13 September 2021 - 05:51 AM,13.31,121.38,18,2.0,Naujan ,Oriental Mindoro,2021-09-13T05:51:00,2021-09-13,05:51:00,2021-09-13
13 September 2021 - 03:57 AM,13.67,120.32,2,2.0,Looc ,Occidental Mindoro,2021-09-13T03:57:00,2021-09-13,03:57:00,2021-09-13
13 September 2021 - 02:50 AM,13.66,120.52,112,1.7,Calatagan ,Batangas,2021-09-13T02:50:00,2021-09-13,02:50:00,2021-09-13
07 April 2021 - 09:15 AM,18.89,122.46,34,2.0,Santa Ana ,Cagayan,2021-04-07T09:15:00,2021-04-07,09:15:00,2021-04-07
07 April 2021 - 07:06 AM,9.98,123.14,18,2.0,Jimalalud ,Negros Oriental,2021-04-07T07:06:00,2021-04-07,07:06:00,2021-04-07
07 April 2021 - 06:31 AM,9.75,125.76,32,2.0,Placer ,Surigao Del Norte,2021-04-07T06:31:00,2021-04-07,06:31:00,2021-04-07
07 April 2021 - 06:15 AM,14.23,120.02,38,2.0,Lubang ,Occidental Mindoro,2021-04-07T06:15:00,2021-04-07,06:15:00,2021-04-07
07 April 2021 - 04:35 AM,9.93,124.3,16,2.0,San Miguel ,Bohol,2021-04-07T04:35:00,2021-04-07,04:35:00,2021-04-07
07 April 2021 - 04:08 AM,5.74,126.68,98,0.0,Jose Abad Santos ,Davao Occidental,2021-04-07T04:08:00,2021-04-07,04:08:00,2021-04-07
14 November 2021 - 11:13 AM,8.44,125.58,19,2.0,Talacogon ,Agusan Del Sur,2021-11-14T11:13:00,2021-11-14,11:13:00,2021-11-14
14 November 2021 - 07:11 AM,13.96,120.5,112,2.0,Calatagan ,Batangas,2021-11-14T07:11:00,2021-11-14,07:11:00,2021-11-14
14 November 2021 - 04:43 AM,9.73,122.44,20,2.0,City Of Sipalay ,Negros Occidental,2021-11-14T04:43:00,2021-11-14,04:43:00,2021-11-14
13 November 2021 - 11:28 PM,15.38,122.12,13,1.9,Panukulan ,Quezon,2021-11-13T11:28:00,2021-11-13,11:28:00,2021-11-13
13 November 2021 - 10:53 PM,8.96,125.65,32,1.7,Remedios T. Romualdez ,Agusan Del Norte,2021-11-13T10:53:00,2021-11-13,10:53:00,2021-11-13
09 December 2021 - 04:40 AM,17.93,121.06,22,1.9,Carasi ,Ilocos Norte,2021-12-09T04:40:00,2021-12-09,04:40:00,2021-12-09
09 December 2021 - 12:50 AM,9.95,126.11,24,1.7,Burgos ,Surigao Del Norte,2021-12-09T12:50:00,2021-12-09,12:50:00,2021-12-09
08 December 2021 - 11:45 PM,14.04,124.21,26,1.7,Pandan ,Catanduanes,2021-12-08T11:45:00,2021-12-08,11:45:00,2021-12-08
08 December 2021 - 10:15 PM,9.66,126.01,33,1.9,Del Carmen ,Surigao Del Norte,2021-12-08T10:15:00,2021-12-08,10:15:00,2021-12-08
18 June 2021 - 12:02 AM,17.04,120.88,36,1.9,Sagada ,Mountain Province,2021-06-18T12:02:00,2021-06-18,12:02:00,2021-06-18
17 June 2021 - 11:36 PM,7.7,124.85,4,2.0,Kadingilan ,Bukidnon,2021-06-17T11:36:00,2021-06-17,11:36:00,2021-06-17
17 June 2021 - 11:00 PM,7.76,124.99,18,1.9,Kadingilan ,Bukidnon,2021-06-17T11:00:00,2021-06-17,11:00:00,2021-06-17
17 June 2021 - 09:14 PM,9.78,125.89,34,1.9,Del Carmen ,Surigao Del Norte,2021-06-17T09:14:00,2021-06-17,09:14:00,2021-06-17
17 June 2021 - 08:11 PM,7.36,124.79,2,2.0,Carmen ,Cotabato,2021-06-17T08:11:00,2021-06-17,08:11:00,2021-06-17
14 October 2021 - 06:17 AM,13.76,120.66,24,1.9,Balayan ,Batangas,2021-10-14T06:17:00,2021-10-14,06:17:00,2021-10-14
13 October 2021 - 09:34 PM,13.74,120.61,99,1.9,Calatagan ,Batangas,2021-10-13T09:34:00,2021-10-13,09:34:00,2021-10-13
13 October 2021 - 03:07 PM,13.82,120.54,65,2.0,Calatagan ,Batangas,2021-10-13T03:07:00,2021-10-13,03:07:00,2021-10-13
13 October 2021 - 02:08 PM,13.83,120.52,67,1.9,Calatagan ,Batangas,2021-10-13T02:08:00,2021-10-13,02:08:00,2021-10-13
15 August 2021 - 10:39 PM,9.64,122.99,1,1.8,Mabinay ,Negros Oriental,2021-08-15T10:39:00,2021-08-15,10:39:00,2021-08-15
15 August 2021 - 07:23 PM,13.75,120.65,102,2.0,Calatagan ,Batangas,2021-08-15T07:23:00,2021-08-15,07:23:00,2021-08-15
15 August 2021 - 06:30 PM,15.68,120.04,28,1.9,Candelaria ,Zambales,2021-08-15T06:30:00,2021-08-15,06:30:00,2021-08-15
15 July 2021 - 09:02 AM,15.16,120.35,35,1.6,Porac ,Pampanga,2021-07-15T09:02:00,2021-07-15,09:02:00,2021-07-15
15 July 2021 - 06:58 AM,17.07,120.62,16,1.7,Sigay ,Ilocos Sur,2021-07-15T06:58:00,2021-07-15,06:58:00,2021-07-15
15 July 2021 - 05:32 AM,10.03,125.82,62,1.9,Cagdianao ,Dinagat Islands,2021-07-15T05:32:00,2021-07-15,05:32:00,2021-07-15
15 July 2021 - 04:35 AM,6.64,125.21,7,2.0,Kiblawan ,Davao Del Sur,2021-07-15T04:35:00,2021-07-15,04:35:00,2021-07-15
15 July 2021 - 12:57 AM,9.69,125.51,32,1.9,City Of Surigao ,Surigao Del Norte,2021-07-15T12:57:00,2021-07-15,12:57:00,2021-07-15
10 March 2021 - 03:39 AM,16.02,120.99,17,2.0,Carranglan ,Nueva Ecija,2021-03-10T03:39:00,2021-03-10,03:39:00,2021-03-10
10 March 2021 - 02:51 AM,16.34,121.03,36,2.0,Aritao ,Nueva Vizcaya,2021-03-10T02:51:00,2021-03-10,02:51:00,2021-03-10
09 March 2021 - 10:59 PM,13.52,121.03,31,1.8,Puerto Galera ,Oriental Mindoro,2021-03-09T10:59:00,2021-03-09,10:59:00,2021-03-09
09 March 2021 - 06:45 PM,9.87,124.74,1,1.9,Anda ,Bohol,2021-03-09T06:45:00,2021-03-09,06:45:00,2021-03-09
09 March 2021 - 01:35 PM,16.87,119.81,18,2.0,City Of San Fernando ,La Union,2021-03-09T01:35:00,2021-03-09,01:35:00,2021-03-09
07 January 2021 - 08:39 PM,16.58,122.33,5,2.0,Dinapigue ,Isabela,2021-01-07T08:39:00,2021-01-07,08:39:00,2021-01-07
09 February 2021 - 05:21 AM,16.21,121.28,33,1.8,Kasibu ,Nueva Vizcaya,2021-02-09T05:21:00,2021-02-09,05:21:00,2021-02-09
09 February 2021 - 05:09 AM,9.81,126.34,23,1.8,General Luna ,Surigao Del Norte,2021-02-09T05:09:00,2021-02-09,05:09:00,2021-02-09
09 February 2021 - 04:48 AM,9.25,125.92,33,1.7,Madrid ,Surigao Del Sur,2021-02-09T04:48:00,2021-02-09,04:48:00,2021-02-09
09 February 2021 - 03:47 AM,6.89,124.97,11,2.0,Magsaysay ,Davao Del Sur,2021-02-09T03:47:00,2021-02-09,03:47:00,2021-02-09
11 May 2021 - 01:25 AM,5.46,126.58,60,0.0,Jose Abad Santos ,Davao Occidental,2021-05-11T01:25:00,2021-05-11,01:25:00,2021-05-11
11 May 2021 - 12:38 AM,17.28,120.38,29,2.0,Santiago ,Ilocos Sur,2021-05-11T12:38:00,2021-05-11,12:38:00,2021-05-11
10 May 2021 - 10:41 PM,16.46,121.0,32,1.8,Ambaguio ,Nueva Vizcaya,2021-05-10T10:41:00,2021-05-10,10:41:00,2021-05-10
10 May 2021 - 09:25 PM,9.93,126.18,20,2.0,Pilar ,Surigao Del Norte,2021-05-10T09:25:00,2021-05-10,09:25:00,2021-05-10
13 September 2021 - 12:58 AM,16.99,121.4,20,2.0,Aguinaldo ,Ifugao,2021-09-13T12:58:00,2021-09-13,12:58:00,2021-09-13
13 September 2021 - 12:29 AM,15.28,120.14,31,1.9,Cabangan ,Zambales,2021-09-13T12:29:00,2021-09-13,12:29:00,2021-09-13
12 September 2021 - 10:44 PM,9.56,126.24,29,1.8,General Luna ,Surigao Del Norte,2021-09-12T10:44:00,2021-09-12,10:44:00,2021-09-12
12 September 2021 - 10:30 PM,13.62,120.59,87,2.0,Calatagan ,Batangas,2021-09-12T10:30:00,2021-09-12,10:30:00,2021-09-12
12 September 2021 - 08:53 PM,9.16,126.24,32,1.9,Cortes ,Surigao Del Sur,2021-09-12T08:53:00,2021-09-12,08:53:00,2021-09-12
12 September 2021 - 03:37 PM,17.03,121.39,21,2.0,Aguinaldo ,Ifugao,2021-09-12T03:37:00,2021-09-12,03:37:00,2021-09-12
06 April 2021 - 10:43 PM,9.62,126.18,31,1.9,General Luna ,Surigao Del Norte,2021-04-06T10:43:00,2021-04-06,10:43:00,2021-04-06
06 April 2021 - 10:53 AM,19.05,120.8,49,1.9,Dalupiri Island ,Calayan ,2021-04-06T10:53:00,2021-04-06,10:53:00,2021-04-06
06 April 2021 - 10:30 AM,16.29,120.58,26,1.8,Tuba ,Benguet,2021-04-06T10:30:00,2021-04-06,10:30:00,2021-04-06
13 November 2021 - 06:25 PM,14.31,122.25,34,2.0,Santa Elena ,Camarines Norte,2021-11-13T06:25:00,2021-11-13,06:25:00,2021-11-13
13 November 2021 - 05:48 PM,9.91,126.46,23,2.0,General Luna ,Surigao Del Norte,2021-11-13T05:48:00,2021-11-13,05:48:00,2021-11-13
13 November 2021 - 12:49 PM,16.42,121.55,32,1.6,Cabarroguis ,Quirino,2021-11-13T12:49:00,2021-11-13,12:49:00,2021-11-13
13 November 2021 - 12:29 PM,15.16,122.06,35,2.0,Burdeos ,Quezon,2021-11-13T12:29:00,2021-11-13,12:29:00,2021-11-13
